Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,AGN
2012-07-24,78.411271,27.648190000000003,,51.175516,11.067238,57.981514,30.02,4.06,70.671335,10.797012,35.090993,103.708262,37.280199,24.260638,64.580344,28.389999,16.550106,50.583723,60.806111,74.478356
2012-07-25,78.86446600000002,27.726024,,51.532947,11.200807,57.716713,30.33,4.01,71.849853,10.520394,33.434418,103.198915,36.632543,24.62172,64.604902,28.25,16.435606,50.860439,60.54336,76.572404
2012-07-26,80.499512,27.9552,,52.909066,11.277133,58.324776,30.950001,4.04,68.720345,10.681011,33.415485,105.176399,36.80111,24.941925,65.399056,35.040001000000004,16.51671,51.994975,60.79764,77.559596
2012-07-27,81.494762,28.707591,,53.999239,11.429784,59.001487,31.9,4.09,68.938223,10.689934,34.712346000000004,108.632008,38.584386,25.848037,66.528885,35.86000100000001,16.736171,53.609152,61.450281,79.54395500000003
2012-07-30,81.112658,28.798396,,53.95456,11.477488,58.275736,31.01,4.1,69.7206,10.805935,35.157255,108.721898,38.894906,26.011547,66.594382,35.82,16.669376999999994,53.701393,61.450281,78.556763
2012-07-31,81.06823100000003,28.672999,,53.883072,11.477488,56.824237,30.879999,4.06,69.473013,10.76132,34.134914,111.44843,38.841672,26.086488,65.849351,35.18,16.626439,53.701393,62.280923,77.60945799999998
2012-08-01,81.041567,28.582193,,53.793715,11.277133,56.333866,30.690001,4.05,67.40317900000001,10.70778,34.560887,111.118855,38.859417,26.011547,66.512511,35.130001,16.206605,53.26787,61.67065699999999,78.526849
2012-08-02,80.046324,28.68597,,52.748221,11.22943,57.020387,30.58,3.97,66.492059,10.805935,34.3905,110.319867,38.273864,25.718593,65.824793,34.689999,16.115958,52.142556,61.857128,78.137955
2012-08-03,81.485874,28.794073,,53.927751,10.609283,59.413401,32.02,4.09,67.353666,10.930859,34.740746,112.846656,39.551436,26.645143,67.33122900000001,35.48,16.426064,53.98733100000001,62.340254,79.135121
2012-08-06,81.22818199999998,28.698943,,54.17795600000001,10.895504,59.638972,32.139999,4.01,68.443048,10.449009,34.627154,113.705565,39.870826,26.726897,67.724211,35.82,16.626439,54.52231800000001,62.518247,78.985545
2012-08-07,81.485874,28.551924,,54.463903,10.990912,60.580484,32.369999,4.02,69.978093,10.288392,35.214054,116.482037,40.412019,27.421811,68.141757,36.34,16.616899,55.55539,62.085974,79.324585
2012-08-08,81.423671,28.495711,,55.223447,11.114941,61.28661999999999,32.509998,4.4,69.888958,10.457932,35.59269699999999,116.452077,40.616075,27.701138,68.714862,36.18,16.497628,55.509272,61.874076,78.716313
2012-08-09,81.388126,28.417877,,55.000051,11.114941,61.580842,32.650002,4.37,67.26453000000001,10.493625,35.526434,116.362195,40.545101,27.796519,68.804917,36.209999,16.368814,56.145718,61.653701,79.08525999999998
2012-08-10,82.010159,28.586516,,55.07154,11.1054,62.130056,32.639999,4.34,67.93796800000001,10.511471,35.715758,115.353474,40.68705300000001,27.612572,68.551119,35.970001,16.306793,56.256407,62.255489,79.63370400000002
2012-08-13,82.107907,28.534628,,54.955373,10.990912,61.973137,32.27,4.26,68.443048,10.582856,35.479104,115.473324,40.713861,27.510379,68.469248,35.74000200000001,16.268625,56.330196,62.806424,79.663618
2012-08-14,82.019047,28.612461,,54.740911,11.000452,61.786797,32.110001000000004,4.12,69.98799100000001,10.440086,34.996333,115.92275,40.418961,27.585321,68.362812,35.439999,16.206605,55.749091,62.458916,79.952797
2012-08-15,82.232313,28.720564000000003,,54.347736,11.086319,62.443893,32.91,4.19,70.61191600000002,10.404393,35.640031,116.82161,40.78535,27.578507,68.420119,36.799999,16.273397,56.145718,62.679284,79.60379
2012-08-16,83.29864599999998,28.724887,,54.64262,11.334378,63.355984,33.650002,4.17,71.760717,10.520394,36.132267,118.859023,41.017696,25.309821,69.320708,37.810001,16.311563,56.450107,62.925086,79.484128
2012-08-17,83.742953,28.504359,,54.580069,11.544274,63.6404,33.799999,4.1,72.166764,10.413316,36.00921,118.988855,41.214293,25.357511,69.116034,37.549999,16.306793,56.55157,62.204636,79.673592
2012-08-20,83.43194,28.422202,,54.32092900000001,11.429784,63.37560300000001,33.919998,4.09,70.889213,10.413316,38.034964,117.82034099999998,41.19642,24.989616,69.238837,37.049999,16.588273,56.413211,62.119878,78.516875
2012-08-21,82.827682,28.236266,,54.490709,11.353459,63.728671,33.75,4.07,71.30515799999998,10.359777,37.769913,117.67053,41.562809,25.296194,69.132408,37.43,16.612126999999994,54.291721,62.577578,78.187816
2012-08-22,82.881336,28.340044,,55.000051,11.258052,62.885232,33.84,4.01,71.503225,10.413316,37.457529,117.940184,41.187485,25.521019,69.590887,37.959999,16.445148,53.452348,62.552151,78.756201
2012-08-23,82.255347,28.249237,,54.356674,11.191266,62.42428100000001,33.5,3.9,71.26554300000002,10.154545,37.201942,117.510737,40.847904,25.527832,68.37099599999999,37.130001,16.240001,52.299364,62.085974,78.407186
2012-08-24,83.015479,28.469767,,54.982179,11.210348,62.708694,32.259998,3.94,71.275448,10.270546,36.652908,118.40958899999998,41.267912,25.786722,68.223628,37.099998,16.254313,52.022649,62.153783,83.083899
2012-08-27,82.800848,28.417877,,54.731977,11.172185,62.68907900000001,32.32,3.85,70.71095,10.315162,36.917959,117.890252,41.241104,25.507394,67.576842,37.240002,16.177979,51.017246,61.97579,82.41579899999998
2012-08-28,82.541515,28.422202,,54.37454200000001,11.210348,62.757734,32.060001,3.79,71.394285,10.190238,36.473049,118.509469,41.276847,25.173562,67.347603,37.310001,16.020542000000006,50.288559,62.594527,82.69500500000002
2012-08-29,82.657768,28.370312,,54.526453,11.248511,63.081377,31.959999,3.77,70.750564,10.27947,37.031551,118.279757,41.401958,25.316633,67.159296,37.68,15.982373999999998,50.48226,62.806424,81.887302
2012-08-30,82.05860600000003,28.279506,,54.64262,11.134022,61.551417,31.459999,3.7,70.33461199999999,10.163468,36.728635,117.031343,41.124931,25.234879,66.938247,37.310001,16.006228,50.177874,62.77251999999999,81.288996
2012-08-31,82.809793,28.340044,,55.04473,11.219889,62.924462,31.27,3.72,70.433653,10.163468,36.359456,117.47078700000002,41.267912,25.316633,67.60959100000001,37.509998,16.006228,50.48226,62.636909,81.11948000000002
2012-09-04,81.987062,28.30545,,54.562197,11.143563,64.189614,31.440001,3.64,69.581952,10.074237,36.113338,118.48949,41.553874,25.241692,66.717192,37.669998,15.977604,49.88271,63.094608,82.82463299999998
2012-09-05,82.049661,28.43085,,54.821334,11.277133,63.934626,32.259998,3.51,69.562141,10.074237,36.132267,117.420847,40.999823,25.030493,67.224793,37.709999,16.139813,49.864262,63.179366,82.83460699999998
2012-09-06,83.4179,28.936767,,57.073164,11.668302,66.84743399999999,32.790001000000004,3.66,70.63172,10.145622,36.321591,119.837776,42.367079,25.534646,68.379187,39.209999,16.392668,51.423095,63.535352,82.754832
2012-09-07,83.006534,28.837313,,57.58251,11.467948,67.622214,32.459999,3.45,69.710695,10.163468,36.917959,121.495673,43.153475,26.175055,68.452874,38.73,16.597815,52.502287,63.654014,83.35313000000002
2012-09-10,81.083843,29.053518,,57.2072,11.429784,67.161271,32.130001,3.47,69.185811,10.22593,36.160668,121.20604,42.89432100000001,26.066049,68.141757,38.490002,16.612126999999994,52.345483,63.153939,83.35313000000002
2012-09-11,81.53098,29.114056,,57.97568199999999,11.439325,67.347607,32.43,3.75,69.86915400000001,10.261623,35.867216,121.096179,43.448372,25.773095,68.763984,38.119999,16.440376,52.373153,63.28107900000001,82.575342
2012-09-12,81.209041,29.334584000000003,,58.234822,11.362999,66.788584,32.419998,3.89,69.908761,10.047467,35.356044,121.715395,43.376883,25.541458,68.272751,37.889999,16.564420000000002,50.614425,63.247175,81.76764
2012-09-13,82.32688399999998,29.952926,,58.797784,11.448866,66.690511,32.810001,3.92,68.799575,10.261623,36.132267,124.691611,44.091788,26.147803,69.009598,38.18,16.635981,49.503647,64.06085999999999,82.665091
2012-09-14,84.04389599999998,29.52052,,58.878203000000006,11.553814,67.14165200000001,33.34,3.9,67.34376,10.324085,36.955824,127.428132,44.37775,27.067542,69.992059,39.029999,16.497628,49.883162,64.967782,81.628037
2012-09-17,83.865037,29.888066,,58.619063,11.429784,66.1511,33.41,4.01,67.234821,10.172391,37.04102,126.48933,44.029234,26.999413,70.098488,38.84,16.421292,49.48513300000001,64.408369,81.159367
2012-09-18,83.552042,29.797261,,58.34205400000001,11.315296,64.964402,32.57,3.62,67.036754,9.967159,37.362869,126.119797,43.510926,26.94491,69.861065,38.650002,16.259085,48.763129,63.840485,82.69500500000002
2012-09-19,83.73089399999998,29.987521,,58.47609300000001,11.334378,64.964402,33.119999,3.66,67.68105,9.94039,37.325003,126.109807,43.430499,27.169735,69.787377,38.959999,16.46423,50.23491,63.492977,83.49274100000002
2012-09-20,83.686185,30.208049,,58.252697,11.353459,64.699605,34.529999,3.59,68.602892,9.993928,37.30607,124.941293,43.475183,26.726897,69.631826,38.68,16.278167,49.596214,63.043748,83.98135
2012-09-21,83.355301,30.104269,,58.30631,11.525192,64.621143,33.830002,3.6,67.869385,9.922543,37.485926,124.072402,43.055175,26.570202,69.189714,38.810001,16.087334,49.253722,63.153939,83.662257
2012-09-24,83.820327,30.099944,,58.779908,11.506111,64.11116,33.419998,3.46,67.244907,10.029621,38.139092,123.912601,43.171348,26.359004,68.723045,38.360001,16.044396,48.939001,63.492977,83.10383900000002
2012-09-25,83.015479,30.082648,,58.002495,11.114941,62.081019,32.900002,3.28,66.937629,9.860081,37.769913,121.435744,42.501125,26.106927,68.240002,38.459999,16.063478,47.809713,62.552151,82.924356
2012-09-26,82.800848,29.918333,,57.502084,11.143563,61.914295,32.529999,3.32,67.244907,9.717311,37.201942,121.415773,41.68792,26.072862,68.100825,37.93,17.051047,47.726405,62.466774,82.59528900000002
2012-09-27,83.006534,29.974547,,58.422474,10.847801,62.20851700000001,32.799999,3.43,67.52245699999999,9.717311,37.599522,122.983781,42.644106,26.284062,68.191578,38.490002,16.950858,48.513204,62.808264,83.47279300000002
2012-09-28,82.648823,29.645917,,62.577637,10.761934,62.071213,32.439999,3.37,67.83965,9.788696,37.485926,122.843959,42.787087,26.263569,68.232828,38.259998,16.726629,48.763129,62.765575,84.918689
2012-10-01,83.42684399999997,29.87077,,62.506149,10.599742,61.88486999999999,32.619999,3.28,67.39359300000001,9.637002,37.684718,122.334604,42.536867,26.543622,68.35659,38.209999,16.779107,48.781643,62.108213,84.898741
2012-10-02,83.650413,29.637268,,62.774227,10.599742,58.952451,32.57,3.27,67.938771,9.708388,38.527204,121.825256,42.501125,26.550454,68.208079,38.43,17.022420999999998,49.059336,62.065524,85.18791999999998
2012-10-03,83.865037,30.195075,,62.97975400000001,10.71423,58.707265,32.599998,3.12,67.532364,9.735157,39.189835,122.224743,42.474313,26.625591,68.257583,39.040001,17.370694,49.068591,62.287494,86.185087
2012-10-04,84.44631600000002,30.605863,,63.792911,10.895504,59.050524,32.68,3.22,68.88043499999999,9.815465,39.842997,123.383275,43.27858300000001,26.775863,68.802122,39.43,17.313444,49.753572,62.185045,86.94293499999998
2012-10-05,84.920281,30.964763,,63.21208100000001,10.781016,59.825312,32.470001,3.22,69.25710600000001,9.74408,39.43595300000001,124.152295,43.439437,26.543622,69.22290600000001,39.41,17.423174,50.308959,62.048453,87.611035
2012-10-08,85.286936,30.839365,,63.480158,10.781016,60.511832,32.23,3.19,69.970784,9.663772,39.833533,123.093642,43.493053,26.407012,69.206405,39.599998,17.628321,49.605469,61.98015400000001,87.581121
2012-10-09,84.008124,30.657751,,62.90826600000001,10.590202,59.844927,31.690001,3.25,69.316577,9.619156,40.113949,122.194782,42.947941,26.058652,68.44735,38.360001,17.380236,48.763129,61.869172,86.93296099999998
2012-10-10,83.4179,30.428577,,62.87210699999999,10.580661,60.139149,31.51,3.15,68.503771,9.494232,39.819271,122.624237,42.545806,25.553189,67.671787,37.830002,17.447028,47.985585,62.210662,87.082538
2012-10-11,83.015479,30.236929,,62.754585,10.685608,60.31568299999999,31.780001,3.2,67.889207,9.547771,41.150067,123.083652,43.153475,25.703462,67.630531,37.889999,17.442257,48.439154,62.34725400000001,86.643782
2012-10-12,82.943935,30.175949,,62.754585,10.647445,60.384335,31.940001,2.74,67.37377099999999,9.467462,41.112044,121.535623,43.019429,25.423409,67.655286,37.580002,17.566299,48.142943,62.125285,86.42440400000002
2012-10-15,82.97970699999998,31.382466,,63.432573,10.790557000000002,60.452986,32.330002,2.75,67.175521,9.583463,41.748922,122.764059,43.59135300000001,25.396087,67.89455699999999,37.900002,17.699882000000006,48.457664,63.047305,86.873134
2012-10-16,84.267464,31.417311,,63.956886,10.723771,61.435799,33.240002000000004,2.68,67.572014,9.779773,41.75843,124.681621,44.154342,25.894717,69.808702,38.73,17.871634,49.799854,63.05584399999999,89.02700899999998
2012-10-17,84.786138,30.071415,,63.052901,10.790557000000002,62.48741500000001,33.439999,2.77,67.750435,9.904697,41.378201,126.149758,44.931801,25.997178,70.08922199999999,37.98,18.019531,50.24416400000001,63.209514,87.780551
2012-10-18,84.723539,29.026057,,62.284516,10.781016,63.656961,33.470001,2.62,67.710785,9.949312,42.110139,125.730292,44.779885,25.027235,70.419253,37.279999,18.210364,51.5771,63.388795,87.581121
2012-10-19,83.11385,28.812631,,61.244933,10.666527,62.271195,33.240002000000004,2.18,67.829735,9.851158,41.387709,124.282135,44.404558,24.419314,65.99690600000001,36.369999,18.019531,51.216098,62.646055,86.66373
2012-10-22,82.747194,28.664539,,61.317253,10.628364,62.438272,33.490002000000004,2.1,65.569737,9.645926,42.072115,124.531818,44.851374,24.590079,65.147091,36.57,18.167428,52.002897,62.082602,87.192227
2012-10-23,79.348956,28.468534,,60.530784,10.57112,61.465286,33.310001,2.14,66.699736,9.57454,41.501776,124.012473,44.37775,24.255379,63.76098399999999,36.490002,18.23422,51.308661,61.22888100000001,85.766279
2012-10-24,79.044899,28.555648,,59.952235,10.57112,62.526725,33.360001000000004,2.08,66.263593,9.360384,41.777442,123.173542,44.18115,24.487618,63.60421899999999,36.110001,18.29624,50.919887,61.049601,85.65659000000002
2012-10-25,78.526218,28.651471,,60.259593,10.552039,63.185213,33.400002,2.12,67.304386,9.324692,42.233714,124.032452,44.708393,24.665215,64.132257,38.540001,18.210364,50.99394,60.699572,86.643782
2012-10-26,78.72296,28.520802000000003,,60.666383,10.294439,63.214697,34.009998,2.07,67.542278,9.360521,41.920025,123.982512,44.306261,24.549095,64.289022,38.389999,18.267616,51.179071,59.82024000000001,86.394491
2012-10-31,78.338422,28.529514,,60.93758199999999,10.389846,63.588164,34.029999,2.05,70.31772,9.360521,41.530292,126.339519,44.484985,24.583247,63.967245,37.990002,18.243762,51.012454,60.12758,85.70644399999998
2012-11-01,79.813975,28.507736,,62.221237,10.71423,64.954277,34.360001000000004,2.14,80.289472,9.441138,42.290749,131.213333,45.521597,25.341441,64.511791,38.57,18.606346,52.56754300000001,59.47875,87.461458
2012-11-02,79.56358,28.294309,,61.389574,10.647445,62.782259,34.389999,2.1,79.268508,9.548627,41.824969,127.647855,45.244574,25.273136,64.478789,38.279999,18.62543,52.04917800000001,59.65803100000001,86.48424
2012-11-05,80.12697,28.329154,,61.362448,10.733312,64.48253000000001,34.240002000000004,2.11,80.081315,9.288862,42.100635,127.957459,45.745005,25.6898,64.973825,38.959999,19.145454,52.586056000000006,59.461679,86.264862
2012-11-06,81.25375799999998,28.233329,,62.112757,10.819179,65.819159,34.389999,2.07,79.734386,9.387393,42.357288,128.336982,46.638637,26.14745,65.798891,38.869999,19.779977,52.780441,59.120189,87.192227
2012-11-07,79.930229,28.10266,,60.232468,10.618823,62.762602,33.470001,2.01,79.060351,9.020138,40.579725,124.461907,45.110528,25.669308,65.55962099999999,37.57,19.298121,51.382711,58.28353900000001,86.74349699999998
2012-11-08,79.187986,27.649673,,59.617758,10.494794,61.357176,32.98,1.98,78.703508,9.091798,40.237523,124.531818,44.431369,25.191168,65.303849,37.07,19.636851,50.43855300000001,57.438357,85.4771
2012-11-09,79.42049300000002,28.242040000000006,,59.491201,10.170409,61.95669399999999,32.900002,2.03,77.722195,8.921607,40.037901,125.410698,44.656359,25.21166,65.78239,36.400002,19.412621,50.179369,57.583488,84.868827
2012-11-12,79.751377,28.255108,,60.24151,10.275358,61.396489,32.700001,1.99,77.583416,8.87682,39.838283,125.580481,44.854353,25.150186,65.963903,36.57,19.722727,51.012454,56.48219399999999,85.00843
2012-11-13,79.66195,28.172351000000006,,59.916075,10.227654,61.917381000000006,32.540001000000004,2.09,78.57464399999998,8.724542999999999,39.429539,124.771511,45.025346,24.815488,66.450692,36.310001,19.713185,51.512305,56.541954,84.240615
2012-11-14,78.079081,27.76292,,58.804178,10.199031,61.209752,32.240002000000004,1.93,77.167102,8.760373,38.773649,121.835238,44.674359,24.685705,66.19492,35.380001,19.331517,50.299705,55.27844399999999,82.77478
2012-11-15,78.714015,27.527714000000003,,58.388339,10.075003,61.327693,32.639999,1.87,76.820173,8.706629,38.764141,120.606803,45.124343,24.419314,65.88139699999999,36.23,19.503268,50.059038,55.585784,82.4856
2012-11-16,79.14327,27.388334000000004,,59.83472,10.542498,60.688861,32.650002,1.86,76.225438,8.858905,38.688097,121.695416,45.367334,24.460296,66.00516,36.099998,19.426934,50.271936,56.840755,83.163674
2012-11-19,80.100143,27.405756,,60.621182,10.723771,61.49477,32.919998,1.92,77.10763,8.930565,39.648169,124.901343,46.294299,25.621496,66.722965,35.869999,19.813373,52.18802700000001,57.455435,84.749165
2012-11-20,80.136152,27.475446,,60.232468,10.723771,62.526725,32.639999,1.88,76.968859,8.885777000000003,39.781248,125.960004,45.862315,24.781334,67.33350899999999,35.630001,19.951728,52.215795,57.592027,84.958569
2012-11-21,80.064141,27.584338,,61.073174,10.82872,63.05745,32.84,1.87,77.246402,8.930565,40.075925,126.579212,46.105307,24.480788,67.60578199999999,35.830002,19.946958,52.215795,57.47250699999999,85.018404
2012-11-23,81.270411,28.080882,,61.633646,10.723771,64.37441899999999,33.400002,1.95,78.346666,9.047011,40.864898,128.057338,46.699285,25.191168,68.513355,35.970001,20.271376,53.261778,58.070109,85.83608000000002
2012-11-26,81.09937,28.03297,,61.172612,10.819179,63.932155,33.290001000000004,1.87,77.474388,9.136585,40.665276,128.027377,46.663285,25.594172,68.760873,35.73,20.266605,53.215497,57.86521800000001,86.244914
2012-11-27,81.297416,27.902301,,60.883338,10.809638,63.480054,33.18,1.88,75.93798100000002,9.109713,40.551209,127.647855,46.35729600000001,25.505375,68.373091,34.57,20.166417000000006,53.60426700000001,57.592027,87.281968
2012-11-28,81.85554499999998,28.124438,,61.489006,11.009993,62.81174300000001,33.880001,1.96,77.385173,9.315734,40.228016,128.11726000000002,46.789284,25.935701,68.026566,35.880001,20.304772,54.789095,57.805458,86.86316
2012-11-29,81.603489,28.346576,,61.787322,10.933667,64.71840300000001,34.09,2.04,73.28149,9.333649,40.627256,129.305752,47.401258,26.188433,67.94406,36.240002,20.328626,55.69623000000001,58.00181600000001,87.521286
2012-11-30,81.87354599999998,28.311731,,61.39860899999999,10.933667,65.013251,34.610001000000004,2.2,72.508333,9.557585,41.055008,128.70650700000002,47.68925,26.15428,68.430849,36.619999,20.395418,55.344486,57.984738,87.760611
2012-12-03,81.28841899999998,28.00248,,61.317253,10.790557000000002,64.64960699999999,34.700001,2.36,72.528154,9.46801,41.25463,128.137238,47.473257,25.901549,67.300507,36.099998,20.276146,54.455865,58.428677,87.770578
2012-12-04,81.12638199999998,28.046036,,62.02236,10.761934,63.94197800000001,35.299999,2.26,71.745083,9.602372,41.216607,127.577944,47.311263,26.04499,67.407768,36.0,20.319084,54.576197,58.445749,88.04979
2012-12-05,81.702512,28.111371,,62.917302,10.71423,63.824045,35.400002,2.29,71.566662,9.727776,41.397213,128.107278,48.220231,26.407012,67.647032,35.5,20.261834,54.742814,58.67625699999999,87.82043900000002
2012-12-06,81.87354599999998,28.128793,,63.098103,10.83826,64.246656,35.139999,2.34,71.318855,9.709861,41.283146,128.836347,48.418222,26.174772,67.779041,39.060001,20.285688,54.77984,59.54705,87.720724
2012-12-07,82.37766500000002,28.54258,,62.808829,10.819179,64.708573,35.48,2.36,70.991755,9.727776,42.499871,128.456825,48.220231,25.826413,68.52985600000001,38.82,20.276146,54.798354,59.871461,88.368883
2012-12-10,82.701739,28.455467,,62.835947,10.905045,65.986236,35.75,2.32,72.062276,9.602372,42.471355,127.498051,48.21123,26.338705,68.571106,39.200001,20.3,55.31671400000001,60.05074200000001,88.08967
2012-12-11,84.331106,28.821342,,64.029206,11.048156,66.408847,35.54000100000001,2.33,72.19114,9.602372,42.281241,128.92623,48.679213,27.117391,68.67836700000001,39.599998,20.719836,55.446308,59.9483,89.525592
2012-12-12,83.826994,28.751652000000004,,63.73993100000001,10.97183,66.13365999999999,35.959999,2.37,72.15149,9.620287,43.640553,129.02610900000002,48.769208,27.670668,68.117319,39.970001,20.571939,55.158393,59.871461,88.668029
2012-12-13,83.268865,28.451112,,62.881142,10.962289,65.681566,35.529999,2.41,72.389383,9.64716,43.697588,127.597923,48.076233,27.185698,68.43909599999999,39.09,20.676899,55.046945,59.529978,87.910188
2012-12-14,83.070819,28.46418,,63.46873299999999,10.885963,65.141014,37.560001,2.39,71.95324000000002,9.620287,43.31736,127.747734,47.905241,27.21985,68.109072,38.959999,20.591023,55.13981800000001,59.120189,87.491372
2012-12-17,83.745972,28.398845,,64.48119799999999,10.618823,66.300737,37.419998,2.46,72.409212,9.763606,43.897207,129.954922,48.679213,27.827771,68.777374,39.459999,20.982233,55.901392,59.55558900000001,87.740664
2012-12-18,84.484139,28.716808,,64.291362,10.599742,66.467814,37.490002,2.52,72.260526,9.897968,44.2204,131.77262,49.165196,28.271759000000007,69.69319399999999,40.939999,21.168296,57.38739200000001,59.66656999999999,89.55550600000002
2012-12-19,83.736968,28.459823,,63.640492,10.351683,66.13365999999999,38.09,2.52,71.456969,9.772563,43.726104,130.863771,48.940204,27.725312,69.115652,41.41,21.373443,57.601004,59.39338000000001,88.648089
2012-12-20,84.736195,28.551292,,62.39299000000001,10.284898,66.605407,37.869999,2.4,71.109755,9.871096,44.667168,132.132164,49.228193,28.251267,70.171735,41.860001,21.430693,57.62886500000001,60.144652,89.9444
2012-12-21,83.808986,28.769075,,60.94661600000001,10.160868,65.465345,37.709999,2.59,69.71096800000001,9.763606,44.324963,131.213333,48.427223,28.03952,69.536429,41.759998,21.19215,57.266654,59.367769,90.59256
2012-12-24,83.890008,28.516447,,60.512708,10.189491,65.160675,37.529999,2.48,70.216913,9.674032,44.201388,130.933689,48.400222,28.05318,70.344994,41.389999,21.063339000000006,57.517416,59.376308,90.103951
2012-12-26,83.781981,28.337865,,59.92511700000001,10.17995,64.58081,37.549999,2.43,70.03834499999999,9.64716,44.2204,129.495514,48.148232,27.930229,70.749277,41.25,20.74369,57.27594000000001,59.026279,89.236413
2012-12-27,83.39489300000002,28.33351,,59.861838,10.103625,64.964107,37.299999,2.39,70.772456,9.530713,43.954242,128.666565,47.707247,27.82752,69.965467,41.029999,20.638731,57.303805,58.87136,88.957208
2012-12-28,82.620717,28.059104,,59.355609,10.075003,65.052565,36.900002,2.28,70.941109,9.414266,43.307856,127.577944,47.023273,27.272887,68.942914,40.400002,20.385876,56.551517,58.664796,88.78769100000002
2012-12-31,83.583935,28.529514,,60.114953,10.132246,66.566101,37.68,2.4,71.774423,9.584457,44.020781,129.984882,47.806244,28.032940000000004,69.84907199999999,40.91,20.557627,57.693877,59.663196,85.756305
2013-01-02,85.321329,29.095192,29.893144,62.42915,10.44709,67.981351,38.34,2.53,71.913309,9.85318,43.963746,134.678932,48.661213,28.676587,71.37874000000002,42.16,20.963149,59.71855400000001,60.790701,83.971376
2013-01-03,85.222306,30.202717,29.646307,62.20315400000001,10.504335,68.138605,37.75,2.49,71.913309,9.799435,43.03219,133.740122,47.428259,28.779297,71.129333,40.950001,21.35436,59.328477,61.091948,85.67653
2013-01-04,85.852453,30.021155,29.271789,62.546672,10.656986,68.030495,38.130001,2.59,73.034324,10.032329,43.23180900000001,136.926078,46.834281,29.347625,72.08537700000002,40.43,21.650154,60.025035,61.660002,85.058291
2013-01-07,85.960473,30.266263,29.331371,62.275474,10.666527,67.784791,37.939999,2.67,72.786313,9.718819,43.878195,137.125821,46.654287,29.135359,72.01886999999998,40.77,22.112926,60.322235,61.935423,85.417272
2013-01-08,85.969477,30.275340000000003,28.692992,62.637069,10.485253,64.33510600000001,38.139999,2.67,71.595855,9.718819,42.369764,136.976002,47.194266,28.902549,72.151884,40.139999,21.945947,59.226314,61.711641,86.43437800000002
2013-01-09,86.78866500000002,30.475058,28.854717,63.08002,10.437549,64.64960699999999,38.66,2.63,71.81410600000002,9.763606,42.942585,137.974733,47.248265,29.683144,73.124548,39.700001,22.093844,59.551379,62.047311,87.21216700000002
2013-01-10,87.22076,30.729243,28.939833,62.528589,10.428009,64.38425,38.619999,2.62,71.18911999999997,9.933797,43.68725300000001,138.573978,48.031235,29.902258000000003,73.058041,39.5,21.931635,59.597812,61.900995,87.740664
2013-01-11,86.671635,30.419307,29.155157,63.17041700000001,10.990912,64.98376800000001,38.09,2.67,71.714903,9.951712,43.467671,139.47283000000002,47.635251,29.737924,73.465398,39.59,22.346699,59.41206500000001,62.210844,83.47279300000002
2013-01-14,87.3918,30.410193,29.361871,63.15234,10.97183,64.973938,38.16,2.64,72.002597,9.880052,43.706347,139.632631,47.653251,29.813242,73.149491,39.990002,22.151094,60.025035,62.305521,83.861687
2013-01-15,87.580842,30.100257,29.801135,63.504893,11.038615,65.819159,38.150002,2.68,73.054161,9.85318,43.964118,140.49154099999998,47.725247,29.607823,72.908401,39.66,22.279907,60.461548,62.572334,85.00843
2013-01-16,87.859903,29.808553000000003,30.610763,63.179459,10.895504,66.341066,37.880001,2.72,72.77639,9.808393,43.629973,139.862335,46.447295,29.477724,72.567551,39.369999,22.413491,60.006464,62.279701,84.300443
2013-01-17,88.292004,29.881477,31.368709000000006,63.179459,10.895504,67.355334,37.73,2.74,72.83591,9.915882,45.05248,140.970927,46.294299,30.039204,73.506962,39.75,22.442116,60.610152,62.31413000000001,84.33035699999998
2013-01-18,88.886135,29.845016,32.143884,63.378336,10.83826,67.18793199999999,37.98,2.46,73.163287,9.978585,44.804258,142.239321,46.3213,30.23093,73.731425,39.959999,22.251281,59.848578,62.52930300000001,85.237782
2013-01-22,89.417259,29.990869,31.368709000000006,63.694729,10.876422,67.985559,37.950001,2.45,73.490663,10.130861,46.150391,142.918466,47.37426,30.566448,74.321676,39.93,22.508908,59.746415,62.899401,85.018404
2013-01-23,89.561288,29.908827,32.55731,64.408878,10.790557000000002,68.21204200000001,38.25,2.73,74.155331,10.041287,46.408161,142.998351,47.815245,30.333640000000006,73.523588,40.060001,22.256053,60.062186,62.62398,85.487073
2013-01-24,89.723325,29.899709,32.264467,64.49023299999999,10.82872,68.07418100000001,38.110001,2.79,74.413265,9.933797,47.467883,144.296705,48.247229,30.580144,73.349011,40.560001,22.13201,57.68459100000001,62.81333299999999,86.185087
2013-01-25,90.551511,29.890595,32.385049,65.276702,10.866882,69.285398,38.32,2.85,74.651354,9.933797,47.506069,144.74613100000005,48.130232,31.011527,73.457081,41.150002,22.236969,57.981791,63.123176,84.031204
2013-01-28,90.605528,30.082025,31.773523,65.177263,10.876422,69.37402,38.240002,2.82,75.33586700000002,9.718819,47.133735,144.885968,47.68925,30.936204,73.16611800000003,40.689999,22.456428,58.65977700000001,62.994078,84.021238
